checklist_id,observer_id,sampling_event_identifier,scientific_name,observation_count,state_code,locality_id,latitude,longitude,protocol_type,all_species_reported,observation_date,year,day_of_year,time_observations_started,duration_minutes,effort_distance_km,number_observers,species_observed
S30214005,obsr18979,S30214005,Cardinalis cardinalis,1,US-IL,L857810,41.798405,-87.8844974,Stationary,TRUE,2016-06-13,2016,165,14.316666666666666,5,0,1,TRUE
S30316540,obsr123174,S30316540,Cardinalis cardinalis,1,US-IL,L4712145,41.8684053,-87.7338713,Traveling,TRUE,2016-06-20,2016,172,5.466666666666667,7,1.448,2,TRUE
S30237341,obsr18979,S30237341,Cardinalis cardinalis,1,US-IL,L857810,41.798405,-87.8844974,Stationary,TRUE,2016-06-15,2016,167,6.033333333333333,10,0,1,TRUE
S30358264,obsr211276,S30358264,Cardinalis cardinalis,2,US-IL,L868990,41.950298600000004,-87.7117538,Traveling,TRUE,2016-06-23,2016,175,8.566666666666666,41,2.816,1,TRUE
S30059216,obsr36519,S30059216,Cardinalis cardinalis,1,US-IL,L319536,41.86521,-88.42555,Stationary,TRUE,2016-06-03,2016,155,6.3,5,0,1,TRUE
S30045405,obsr211276,S30045405,Cardinalis cardinalis,1,US-IL,L868990,41.950298600000004,-87.7117538,Traveling,TRUE,2016-06-02,2016,154,13.366666666666667,43,3.219,1,TRUE
S30268119,obsr233021,S30268119,Cardinalis cardinalis,1,US-IL,L837977,41.6526975,-87.570734,Traveling,TRUE,2016-06-17,2016,169,11.783333333333333,12,1.609,1,TRUE
S30459767,obsr311952,S30459767,Cardinalis cardinalis,3,US-IL,L3714136,41.829738999999996,-88.006198,Stationary,TRUE,2016-06-24,2016,176,5.833333333333333,5,0,1,TRUE
S30070563,obsr190425,S30070563,Cardinalis cardinalis,6,US-IL,L394520,41.879,-88.668,Traveling,TRUE,2016-06-04,2016,156,12.666666666666666,52,2.414,2,TRUE
S30091880,obsr34033,S30091880,Cardinalis cardinalis,3,US-IL,L555427,41.6774956,-87.8478813,Traveling,TRUE,2016-06-05,2016,157,10.666666666666666,60,2.253,1,TRUE
S30104401,obsr400371,S30104401,Cardinalis cardinalis,1,US-IL,L2921308,41.901694,-88.168308,Stationary,TRUE,2016-06-03,2016,155,6.166666666666667,10,0,1,TRUE
S30111239,obsr445736,S30111239,Cardinalis cardinalis,1,US-IL,L268077,42.07697,-88.10793,Traveling,TRUE,2016-06-06,2016,158,7.25,150,2.414,1,TRUE
S30290270,obsr761863,S30290270,Cardinalis cardinalis,2,US-IL,L160858,42.2200481,-88.5778928,Traveling,TRUE,2016-06-18,2016,170,8.166666666666666,74,2.414,6,TRUE
S30480990,obsr363864,S30480990,Cardinalis cardinalis,1,US-IL,L1916756,41.9169683,-90.1157856,Traveling,TRUE,2016-06-13,2016,165,13.083333333333334,40,4.023,2,TRUE
S30079673,obsr14689,S30079673,Cardinalis cardinalis,2,US-IL,L107064,42.17335,-88.11146,Stationary,TRUE,2016-06-04,2016,156,5.9,5,0,1,TRUE
S30268776,obsr455520,S30268776,Cardinalis cardinalis,2,US-IL,L152713,41.6051,-87.5619,Traveling,TRUE,2016-06-17,2016,169,12.5,30,0.805,1,TRUE
S30478916,obsr310391,S30478916,Cardinalis cardinalis,8,US-IL,L1483241,38.9439859,-90.1631452,Traveling,TRUE,2016-06-30,2016,182,13,60,0.644,1,TRUE
S30442719,obsr320448,S30442719,Cardinalis cardinalis,3,US-IL,L152654,42.4667,-87.8015,Traveling,TRUE,2016-06-29,2016,181,8.5,100,2.414,1,TRUE
S30396252,obsr310391,S30396252,Cardinalis cardinalis,5,US-IL,L1483241,38.9439859,-90.1631452,Stationary,TRUE,2016-06-25,2016,177,6.666666666666667,95,0,2,TRUE
S30872056,obsr93833,S30872056,Cardinalis cardinalis,2,US-IL,L2954682,41.6154503,-88.2018042,Traveling,TRUE,2016-06-24,2016,176,19.133333333333333,65,2.414,1,TRUE
S30431962,obsr269096,S30431962,Cardinalis cardinalis,2,US-IL,L152660,41.8676986,-88.4291649,Traveling,TRUE,2016-06-28,2016,180,8.5,105,2.253,1,TRUE
S30264514,obsr584917,S30264514,Cardinalis cardinalis,1,US-IL,L3365063,40.1507536,-88.1613511,Stationary,TRUE,2016-06-16,2016,168,9.333333333333334,15,0,1,TRUE
S30245953,obsr284288,S30245953,Cardinalis cardinalis,3,US-IL,L1925316,42.0702416,-87.7260822,Stationary,TRUE,2016-06-16,2016,168,8,120,0,2,TRUE
S30428402,obsr601848,S30428402,Cardinalis cardinalis,2,US-IL,L4094478,41.8255321,-87.8178298,Traveling,TRUE,2016-06-28,2016,180,7.75,45,0.805,2,TRUE
S30323607,obsr14042,S30323607,Cardinalis cardinalis,1,US-IL,L4695708,41.7098823,-87.8836374,Stationary,TRUE,2016-06-03,2016,155,8.366666666666667,5,0,1,TRUE
S30305008,obsr284288,S30305008,Cardinalis cardinalis,3,US-IL,L1925316,42.0702416,-87.7260822,Stationary,TRUE,2016-06-17,2016,169,8,120,0,2,TRUE
S30305033,obsr284288,S30305033,Cardinalis cardinalis,2,US-IL,L1925316,42.0702416,-87.7260822,Stationary,TRUE,2016-06-15,2016,167,7,120,0,2,TRUE
S30285340,obsr739346,S30285340,Cardinalis cardinalis,1,US-IL,L4449037,40.7186723,-89.4767198,Stationary,TRUE,2016-06-11,2016,163,7.75,60,0,1,TRUE
S30304904,obsr354199,S30304904,Cardinalis cardinalis,1,US-IL,L132618,41.8143142,-88.0647755,Traveling,TRUE,2016-06-19,2016,171,9.333333333333334,110,3.219,1,TRUE
S30469379,obsr354199,S30469379,Cardinalis cardinalis,1,US-IL,L132618,41.8143142,-88.0647755,Traveling,TRUE,2016-06-30,2016,182,11,75,1.609,1,TRUE
S30188047,obsr187520,S30188047,Cardinalis cardinalis,2,US-IL,L4693640,42.1814169,-87.9152121,Traveling,TRUE,2016-06-12,2016,164,4.6,25,0.483,1,TRUE
S30197535,obsr187520,S30197535,Cardinalis cardinalis,9,US-IL,L152711,42.1795,-87.9149,Traveling,TRUE,2016-06-12,2016,164,4.6,163,3.82,1,TRUE
S30280220,obsr448875,S30280220,Cardinalis cardinalis,3,US-IL,L152678,41.8476917,-88.1935859,Traveling,TRUE,2016-06-18,2016,170,7,207,4.828,7,TRUE
S30390884,obsr233021,S30390884,Cardinalis cardinalis,1,US-IL,L2239486,41.4684654,-87.9835287,Stationary,TRUE,2016-06-24,2016,176,4.916666666666667,3,0,1,TRUE
S30188195,obsr332719,S30188195,Cardinalis cardinalis,2,US-IL,L2433497,41.740816,-87.540199,Traveling,TRUE,2016-06-11,2016,163,5.75,180,2.414,2,TRUE
S30153624,obsr263271,S30153624,Cardinalis cardinalis,1,US-IL,L4686592,41.887676,-88.043043,Traveling,TRUE,2016-06-09,2016,161,16.733333333333334,34,0.805,1,TRUE
S30321864,obsr298126,S30321864,Cardinalis cardinalis,1,US-IL,L258451,41.962038,-88.1634107,Traveling,TRUE,2016-06-13,2016,165,18.083333333333332,40,1.931,1,TRUE
S30363747,obsr505780,S30363747,Cardinalis cardinalis,7,US-IL,L4730230,39.920562,-89.817479,Traveling,TRUE,2016-06-23,2016,175,7.266666666666667,75,1.609,1,TRUE
S30281276,obsr53061,S30281276,Cardinalis cardinalis,2,US-IL,L152626,41.8237,-88.105,Traveling,TRUE,2016-06-18,2016,170,6,120,3.219,1,TRUE
S30442605,obsr445736,S30442605,Cardinalis cardinalis,4,US-IL,L152632,41.8621,-88.1725,Traveling,TRUE,2016-06-29,2016,181,6.5,135,3.219,2,TRUE
S30465650,obsr95523,S30465650,Cardinalis cardinalis,3,US-IL,L1834087,41.7756294,-87.5832726,Traveling,TRUE,2016-06-29,2016,181,8.033333333333333,54,2.623,1,TRUE
S30995590,obsr211276,S30995590,Cardinalis cardinalis,1,US-IL,L3733374,41.2275144,-89.2924352,Traveling,TRUE,2016-06-16,2016,168,12.1,19,1.609,1,TRUE
S30342907,obsr308485,S30342907,Cardinalis cardinalis,1,US-IL,L3638091,42.135509,-88.468846,Traveling,TRUE,2016-06-22,2016,174,10.233333333333333,4,0.161,1,TRUE
S30219395,obsr482670,S30219395,Cardinalis cardinalis,6,US-IL,L2312431,40.1139309,-88.2897592,Traveling,TRUE,2016-06-12,2016,164,7,105,2.012,1,TRUE
S30172857,obsr187520,S30172857,Cardinalis cardinalis,1,US-IL,L4690282,42.2418925,-87.9337633,Traveling,TRUE,2016-06-11,2016,163,6.466666666666667,35,0.805,1,TRUE
S30391240,obsr233021,S30391240,Cardinalis cardinalis,1,US-IL,L2263661,41.5770741,-87.9776359,Stationary,TRUE,2016-06-24,2016,176,7.083333333333333,3,0,1,TRUE
S30120704,obsr388118,S30120704,Cardinalis cardinalis,1,US-IL,L1245011,41.6305844,-88.3494759,Traveling,TRUE,2016-06-07,2016,159,10.466666666666667,57,0.322,1,TRUE
S30056467,obsr324399,S30056467,Cardinalis cardinalis,,US-IL,L3640628,40.9676179,-89.859817,Stationary,TRUE,2016-06-02,2016,154,12.5,10,0,1,FALSE
S30369142,obsr233021,S30369142,Cardinalis cardinalis,1,US-IL,L1453653,41.6927688,-87.9329488,Traveling,TRUE,2016-06-24,2016,176,9.283333333333333,37,0.805,1,TRUE
S30061587,obsr114884,S30061587,Cardinalis cardinalis,1,US-IL,L1412774,41.5557042,-87.6593163,Stationary,TRUE,2016-06-03,2016,155,19.75,30,0,1,TRUE
S30309444,obsr200235,S30309444,Cardinalis cardinalis,2,US-IL,L4717546,42.357702,-88.976765,Traveling,TRUE,2016-06-19,2016,171,18.25,45,2,2,TRUE
S30412225,obsr308485,S30412225,Cardinalis cardinalis,2,US-IL,L4495710,42.029193,-88.038436,Traveling,TRUE,2016-06-27,2016,179,6.766666666666667,6,1.207,1,TRUE
S30223276,obsr114884,S30223276,Cardinalis cardinalis,6,US-IL,L1412774,41.5557042,-87.6593163,Traveling,TRUE,2016-06-14,2016,166,4.75,20,1.609,1,TRUE
S30385606,obsr753964,S30385606,Cardinalis cardinalis,3,US-IL,L298837,40.8225003,-89.8040056,Traveling,TRUE,2016-06-24,2016,176,10.05,89,2.414,2,TRUE
S30397405,obsr310535,S30397405,Cardinalis cardinalis,1,US-IL,L3152067,42.2444936,-88.4576424,Stationary,TRUE,2016-06-25,2016,177,6.083333333333333,5,0,1,TRUE
S30066523,obsr233021,S30066523,Cardinalis cardinalis,2,US-IL,L152605,41.6882326,-87.5733733,Traveling,TRUE,2016-06-04,2016,156,9.15,10,0.402,1,TRUE
S31406745,obsr55667,S31406745,Cardinalis cardinalis,1,US-IL,L254522,42.06741,-88.4259,Stationary,TRUE,2016-06-25,2016,177,5.15,5,0,1,TRUE
S30408798,obsr4911,S30408798,Cardinalis cardinalis,6,US-IL,L2139251,41.0916004,-87.8593565,Traveling,TRUE,2016-06-26,2016,178,16,155,2.414,1,TRUE
S30304307,obsr397921,S30304307,Cardinalis cardinalis,2,US-IL,L2277622,42.3879658,-88.1326675,Traveling,TRUE,2016-06-19,2016,171,8,95,2.414,3,TRUE
S30044098,obsr276978,S30044098,Cardinalis cardinalis,6,US-IL,L1000645,38.1477201,-90.1823044,Traveling,TRUE,2016-06-02,2016,154,8.75,75,1.609,2,TRUE
S30329316,obsr151980,S30329316,Cardinalis cardinalis,1,US-IL,L913041,42.10365,-87.76484,Stationary,TRUE,2016-06-20,2016,172,7.25,10,0,3,TRUE
S30791065,obsr327945,S30791065,Cardinalis cardinalis,1,US-IL,L2459916,42.3359609,-88.0764914,Stationary,TRUE,2016-06-08,2016,160,16.666666666666668,50,0,1,TRUE
S30401702,obsr196480,S30401702,Cardinalis cardinalis,3,US-IL,L2366605,42.342115,-88.3710194,Traveling,TRUE,2016-06-26,2016,178,11.666666666666666,82,1.609,1,TRUE
S30818590,obsr146134,S30818590,Cardinalis cardinalis,1,US-IL,L565381,41.9250675,-88.3481043,Stationary,TRUE,2016-06-26,2016,178,6.233333333333333,5,0,2,TRUE
S30243758,obsr336214,S30243758,Cardinalis cardinalis,1,US-IL,L3007120,42.3284251,-88.3725555,Stationary,TRUE,2016-06-15,2016,167,10,5,0,4,TRUE
S30182921,obsr95523,S30182921,Cardinalis cardinalis,2,US-IL,L152740,41.7857131,-87.5829649,Traveling,TRUE,2016-06-11,2016,163,9.016666666666667,77,2.511,1,TRUE
S30284513,obsr142163,S30284513,Cardinalis cardinalis,4,US-IL,L4461483,42.3046104,-87.8816342,Traveling,TRUE,2016-06-17,2016,169,5.233333333333333,200,1.609,1,TRUE
S30290878,obsr485175,S30290878,Cardinalis cardinalis,1,US-IL,L4226174,40.3264587,-90.0867748,Traveling,TRUE,2016-06-17,2016,169,16.3,44,3.219,2,TRUE
S30059715,obsr185482,S30059715,Cardinalis cardinalis,1,US-IL,L720260,41.67914,-87.88477,Stationary,TRUE,2016-06-02,2016,154,7.65,5,0,1,TRUE
S30270423,obsr442240,S30270423,Cardinalis cardinalis,2,US-IL,L3286416,41.4491922,-87.7111959,Traveling,TRUE,2016-06-17,2016,169,11.45,23,0.322,1,TRUE
S30196952,obsr177921,S30196952,Cardinalis cardinalis,1,US-IL,L4695761,40.274403,-90.066238,Stationary,TRUE,2016-06-12,2016,164,14.533333333333333,4,0,2,TRUE
S30022844,obsr442240,S30022844,Cardinalis cardinalis,1,US-IL,L4661785,41.2468697,-88.190732,Stationary,TRUE,2016-06-01,2016,153,4.416666666666667,11,0,1,TRUE
S30391493,obsr233021,S30391493,Cardinalis cardinalis,2,US-IL,L2263718,41.6412731,-87.9727113,Stationary,TRUE,2016-06-24,2016,176,8.25,3,0,1,TRUE
S31009286,obsr772501,S31009286,Cardinalis cardinalis,2,US-IL,L4843186,39.8696133,-90.4375756,Traveling,TRUE,2016-06-22,2016,174,6.783333333333333,105,4.023,1,TRUE
S30145934,obsr154066,S30145934,Cardinalis cardinalis,1,US-IL,L2917589,41.97637,-87.73488,Stationary,TRUE,2016-06-09,2016,161,6.45,5,0,2,TRUE
S30212170,obsr129848,S30212170,Cardinalis cardinalis,1,US-IL,L348639,41.830049,-87.9047012,Traveling,TRUE,2016-06-12,2016,164,5.5,160,3.219,1,TRUE
S30266819,obsr4911,S30266819,Cardinalis cardinalis,9,US-IL,L1337096,41.1459612,-87.8867115,Traveling,TRUE,2016-06-17,2016,169,5,220,4.023,1,TRUE
S30300874,obsr420470,S30300874,Cardinalis cardinalis,2,US-IL,L563330,38.6530416,-90.0589228,Traveling,TRUE,2016-06-19,2016,171,8.45,162,2.414,2,TRUE
S30316456,obsr159296,S30316456,Cardinalis cardinalis,3,US-IL,L476309,38.626071,-89.3591022,Traveling,TRUE,2016-06-20,2016,172,5.5,5,0.402,1,TRUE
S30254326,obsr443677,S30254326,Cardinalis cardinalis,1,US-IL,L1255150,42.0811522,-88.3093071,Traveling,TRUE,2016-06-16,2016,168,9.733333333333333,94,4.506,1,TRUE
S30118860,obsr18979,S30118860,Cardinalis cardinalis,3,US-IL,L857810,41.798405,-87.8844974,Stationary,TRUE,2016-06-07,2016,159,9.116666666666667,30,0,1,TRUE
S30398886,obsr106714,S30398886,Cardinalis cardinalis,1,US-IL,L558323,41.6549982,-87.9261374,Stationary,TRUE,2016-06-23,2016,175,7.45,5,0,2,TRUE
S30321315,obsr211276,S30321315,Cardinalis cardinalis,1,US-IL,L871020,41.9499794,-87.7176762,Traveling,TRUE,2016-06-20,2016,172,17,15,0.966,1,TRUE
S30304031,obsr34033,S30304031,Cardinalis cardinalis,3,US-IL,L126347,41.833683,-87.9028015,Traveling,TRUE,2016-06-19,2016,171,10.666666666666666,40,0.966,1,TRUE
S30295043,obsr409215,S30295043,Cardinalis cardinalis,2,US-IL,L4714466,42.1968511,-87.9260087,Traveling,TRUE,2016-06-14,2016,166,8,60,1.609,1,TRUE
S30227158,obsr27185,S30227158,Cardinalis cardinalis,1,US-IL,L2340416,41.9572041,-87.6425958,Traveling,TRUE,2016-06-14,2016,166,6.75,210,3.219,1,TRUE
S30118939,obsr443677,S30118939,Cardinalis cardinalis,8,US-IL,L152613,42.07,-88.3647,Traveling,TRUE,2016-06-07,2016,159,7.283333333333333,147,4.023,1,TRUE
S30284901,obsr400996,S30284901,Cardinalis cardinalis,1,US-IL,L446101,41.3684836,-88.1435037,Traveling,TRUE,2016-06-18,2016,170,14.033333333333333,114,3.219,2,TRUE
S35696275,obsr515761,S35696275,Cardinalis cardinalis,1,US-IL,L5654281,41.90169,-88.16831,Stationary,TRUE,2016-06-03,2016,155,6.166666666666667,5,0,1,TRUE
S30301275,obsr520211,S30301275,Cardinalis cardinalis,2,US-IL,L152623,42.114,-88.161,Traveling,TRUE,2016-06-19,2016,171,8.133333333333333,120,3.219,1,TRUE
S30153571,obsr688204,S30153571,Cardinalis cardinalis,5,US-IL,L152666,41.9268,-88.347,Traveling,TRUE,2016-06-09,2016,161,15.15,109,2.414,1,TRUE
S30253379,obsr400996,S30253379,Cardinalis cardinalis,2,US-IL,L252503,41.7159803,-88.0946875,Traveling,TRUE,2016-06-16,2016,168,6.366666666666666,49,1.609,1,TRUE
S30818239,obsr146134,S30818239,Cardinalis cardinalis,1,US-IL,L565385,41.9216948,-88.3525689,Stationary,TRUE,2016-06-12,2016,164,7.233333333333333,5,0,2,TRUE
S30142989,obsr233338,S30142989,Cardinalis cardinalis,1,US-IL,L4566109,40.731016,-89.514326,Traveling,TRUE,2016-06-08,2016,160,20.35,110,2.414,2,TRUE
S30402486,obsr178245,S30402486,Cardinalis cardinalis,1,US-IL,L1518130,41.89315,-87.82671,Stationary,TRUE,2016-06-24,2016,176,7.633333333333333,5,0,1,TRUE
S30334523,obsr31420,S30334523,Cardinalis cardinalis,1,US-IL,L2904324,41.71064,-87.95568,Traveling,TRUE,2016-06-20,2016,172,6.95,5,0.08,1,TRUE
S30461642,obsr168773,S30461642,Cardinalis cardinalis,1,US-IL,L152625,42.1703,-88.108,Traveling,TRUE,2016-06-29,2016,181,11.416666666666666,90,3.219,1,TRUE
S30278688,obsr439155,S30278688,Cardinalis cardinalis,2,US-IL,L3749485,41.933422,-87.956307,Stationary,TRUE,2016-06-18,2016,170,6.75,5,0,1,TRUE
S30391398,obsr233021,S30391398,Cardinalis cardinalis,1,US-IL,L2263708,41.6262699,-87.974267,Stationary,TRUE,2016-06-24,2016,176,8,3,0,1,TRUE
S30337099,obsr225717,S30337099,Cardinalis cardinalis,2,US-IL,L152722,41.7392,-88.1754,Traveling,TRUE,2016-06-21,2016,173,15.766666666666667,84,3.862,1,TRUE
S30152363,obsr185482,S30152363,Cardinalis cardinalis,2,US-IL,L736310,41.6706,-87.87648,Stationary,TRUE,2016-06-09,2016,161,5.3,5,0,1,TRUE
S30060730,obsr388118,S30060730,Cardinalis cardinalis,2,US-IL,L1977936,41.674691,-88.3615461,Stationary,TRUE,2016-06-03,2016,155,17,120,0,1,TRUE
S30277844,obsr114884,S30277844,Cardinalis cardinalis,4,US-IL,L152658,41.5626,-87.6437,Traveling,TRUE,2016-06-18,2016,170,5.5,95,3.219,1,TRUE
S30387399,obsr123174,S30387399,Cardinalis cardinalis,1,US-IL,L1168234,41.925526,-87.782135,Traveling,TRUE,2016-06-25,2016,177,5.966666666666667,90,2.012,1,TRUE
S30089560,obsr187520,S30089560,Cardinalis cardinalis,5,US-IL,L152711,42.1795,-87.9149,Traveling,TRUE,2016-06-05,2016,157,8.216666666666667,45,1.287,1,TRUE
S30228663,obsr325396,S30228663,Cardinalis cardinalis,8,US-IL,L293830,40.6445574,-89.042146,Traveling,TRUE,2016-06-14,2016,166,10.9,167,3.219,1,TRUE
S30079793,obsr611038,S30079793,Cardinalis cardinalis,1,US-IL,L1013894,40.381873,-88.95301,Traveling,TRUE,2016-06-04,2016,156,9,120,3.219,2,TRUE
S30243700,obsr336214,S30243700,Cardinalis cardinalis,1,US-IL,L3007092,42.3374129,-88.3742653,Stationary,TRUE,2016-06-15,2016,167,9.516666666666667,5,0,2,TRUE
S30208224,obsr377612,S30208224,Cardinalis cardinalis,1,US-IL,L126348,41.8268166,-88.0093994,Traveling,TRUE,2016-06-12,2016,164,7.5,30,0.161,1,TRUE
S30385076,obsr355694,S30385076,Cardinalis cardinalis,1,US-IL,L674829,39.4958945,-88.3096504,Traveling,TRUE,2016-06-25,2016,177,9.166666666666666,150,2.816,1,TRUE
S30323517,obsr14042,S30323517,Cardinalis cardinalis,1,US-IL,L4695667,41.7075,-87.8808333,Stationary,TRUE,2016-06-03,2016,155,8.05,5,0,1,TRUE
S30213786,obsr15930,S30213786,Cardinalis cardinalis,1,US-IL,L168919,41.93,-88.314964,Stationary,TRUE,2016-06-13,2016,165,6.8,5,0,1,TRUE
S30902580,obsr184235,S30902580,Cardinalis cardinalis,1,US-IL,L4825448,42.4031282,-88.1212825,Stationary,TRUE,2016-06-07,2016,159,7.116666666666666,5,0,1,TRUE
S30213711,obsr15930,S30213711,Cardinalis cardinalis,1,US-IL,L168906,41.92713,-88.31274,Stationary,TRUE,2016-06-13,2016,165,6.366666666666666,5,0,1,TRUE
S30201469,obsr584384,S30201469,Cardinalis cardinalis,3,US-IL,L152646,41.7385,-88.0777,Traveling,TRUE,2016-06-11,2016,163,7.75,60,1.609,1,TRUE
S30072637,obsr416195,S30072637,Cardinalis cardinalis,1,US-IL,L2288069,39.4932584,-88.1562409,Traveling,TRUE,2016-06-03,2016,155,19.25,30,0.8,2,TRUE
S30460056,obsr218525,S30460056,Cardinalis cardinalis,1,US-IL,L911673,42.0391,-88.2122,Stationary,TRUE,2016-06-28,2016,180,7.516666666666667,5,0,2,TRUE
S30045031,obsr142929,S30045031,Cardinalis cardinalis,1,US-IL,L503243,41.667975,-87.5506496,Traveling,TRUE,2016-06-02,2016,154,4.95,52,0.644,1,TRUE
S30413241,obsr399437,S30413241,Cardinalis cardinalis,3,US-IL,L751015,42.4772881,-88.3958244,Traveling,TRUE,2016-06-27,2016,179,6.7,114,3.54,1,TRUE
S30399040,obsr106714,S30399040,Cardinalis cardinalis,2,US-IL,L558314,41.6533228,-87.9213309,Stationary,TRUE,2016-06-23,2016,175,7.866666666666667,5,0,2,TRUE
S30282091,obsr11027,S30282091,Cardinalis cardinalis,5,US-IL,L2226082,42.1084633,-87.9746552,Traveling,TRUE,2016-06-16,2016,168,7.5,300,1.609,2,TRUE
S30430471,obsr208832,S30430471,Cardinalis cardinalis,3,US-IL,L218740,40.0801705,-88.2042265,Traveling,TRUE,2016-06-28,2016,180,8.5,70,2.414,1,TRUE
S30079485,obsr14689,S30079485,Cardinalis cardinalis,2,US-IL,L107065,42.17466,-88.11181,Stationary,TRUE,2016-06-04,2016,156,5.433333333333334,5,0,1,TRUE
S30073897,obsr34033,S30073897,Cardinalis cardinalis,1,US-IL,L921486,41.8316667,-87.8908333,Stationary,TRUE,2016-06-04,2016,156,7.05,5,0,1,TRUE
S30390289,obsr439132,S30390289,Cardinalis cardinalis,5,US-IL,L246977,41.8325432,-87.8334618,Traveling,TRUE,2016-06-25,2016,177,7,150,1.127,5,TRUE
S30316137,obsr92042,S30316137,Cardinalis cardinalis,4,US-IL,L105600,41.9803903,-87.7412754,Traveling,TRUE,2016-06-20,2016,172,7.516666666666667,130,3.219,1,TRUE
S30373364,obsr226512,S30373364,Cardinalis cardinalis,1,US-IL,L966177,41.7834731,-88.441143,Stationary,TRUE,2016-06-09,2016,161,6.716666666666667,5,0,1,TRUE
S30345246,obsr169186,S30345246,Cardinalis cardinalis,3,US-IL,L353368,42.3533302,-88.9863825,Traveling,TRUE,2016-06-21,2016,173,12,60,1.609,1,TRUE
S30189247,obsr187520,S30189247,Cardinalis cardinalis,2,US-IL,L4693945,42.1738617,-87.9155689,Traveling,TRUE,2016-06-12,2016,164,7.566666666666666,21,0.4,1,TRUE
S30352448,obsr405169,S30352448,Cardinalis cardinalis,4,US-IL,L3902233,41.9917775,-87.8271961,Stationary,TRUE,2016-06-22,2016,174,17,5,0,1,TRUE
S30052000,obsr233021,S30052000,Cardinalis cardinalis,2,US-IL,L125053,41.6401425,-87.552194600000007,Traveling,TRUE,2016-06-03,2016,155,7.533333333333333,35,1.207,1,TRUE
S30046116,obsr400996,S30046116,Cardinalis cardinalis,8,US-IL,L505882,41.7100537,-88.1433105,Traveling,TRUE,2016-06-02,2016,154,14.566666666666666,208,4.828,1,TRUE
S30357631,obsr442240,S30357631,Cardinalis cardinalis,2,US-IL,L3286416,41.4491922,-87.7111959,Traveling,TRUE,2016-06-23,2016,175,11.283333333333333,23,0.402,1,TRUE
S30378377,obsr485175,S30378377,Cardinalis cardinalis,1,US-IL,L633350,41.8160414,-88.0836153,Traveling,TRUE,2016-06-24,2016,176,18.25,130,4.828,2,TRUE
S30067552,obsr335295,S30067552,Cardinalis cardinalis,2,US-IL,L343390,42.00125,-87.7851391,Traveling,TRUE,2016-06-04,2016,156,6.333333333333333,39,0.531,1,TRUE
S30458439,obsr560093,S30458439,Cardinalis cardinalis,2,US-IL,L633350,41.8160414,-88.0836153,Traveling,TRUE,2016-06-29,2016,181,9.55,121,4.828,2,TRUE
S30106855,obsr696704,S30106855,Cardinalis cardinalis,3,US-IL,L131005,41.8263833,-88.0535,Traveling,TRUE,2016-06-06,2016,158,9.333333333333334,60,1.77,1,TRUE
S30117091,obsr124611,S30117091,Cardinalis cardinalis,4,US-IL,L124256,42.1022139,-87.7636799,Traveling,TRUE,2016-06-07,2016,159,5.8,44,1.287,1,TRUE
S30235531,obsr245659,S30235531,Cardinalis cardinalis,2,US-IL,L1100383,42.1511727,-88.480145,Stationary,TRUE,2016-06-07,2016,159,10,60,0,1,TRUE
S30440157,obsr397921,S30440157,Cardinalis cardinalis,3,US-IL,L160854,42.288961,-88.6005306,Traveling,TRUE,2016-06-28,2016,180,6.05,75,1.609,1,TRUE
S30229371,obsr751457,S30229371,Cardinalis cardinalis,1,US-IL,L1532424,41.800537,-88.0510642,Traveling,TRUE,2016-06-13,2016,165,12.966666666666667,52,0.805,1,TRUE
S30331972,obsr278024,S30331972,Cardinalis cardinalis,3,US-IL,L1291508,42.1921881,-87.8184628,Traveling,TRUE,2016-06-21,2016,173,7.033333333333333,60,0.805,2,TRUE
S30437245,obsr123174,S30437245,Cardinalis cardinalis,3,US-IL,L519294,41.8705675,-87.7854449,Stationary,TRUE,2016-06-28,2016,180,10,240,0,1,TRUE
S30266915,obsr17020,S30266915,Cardinalis cardinalis,2,US-IL,L4709361,42.114364,-88.224987,Traveling,TRUE,2016-06-13,2016,165,6.666666666666667,130,3.219,1,TRUE
S30118097,obsr442240,S30118097,Cardinalis cardinalis,6,US-IL,L1658935,41.2091686,-88.013816,Traveling,TRUE,2016-06-07,2016,159,4.333333333333333,130,3.219,1,TRUE
