"","species_observed","year","day_of_year","time_observations_started","duration_minutes","effort_distance_km","number_observers","pland_00_water","pland_01_evergreen_needleleaf","pland_03_deciduous_needleleaf","pland_04_deciduous_broadleaf","pland_05_mixed_forest","pland_08_woody_savanna","pland_09_savanna","pland_10_grassland","pland_11_wetland","pland_12_cropland","pland_13_urban","pland_14_mosiac","pland_15_barren","elevation_median","elevation_sd"
"3547","FALSE",2013,178,13,15,0,1,0,0,0,0,0,0,0.46875,0.125,0,0.125,0.28125,0,0,232.2983,13.48414
"3548","FALSE",2013,177,18.7,80,2.414,1,0,0,0,0,0,0,0.3,0,0,0,0.7,0,0,215.2292,3.900172
"3549","FALSE",2013,180,11.31667,50,3.219,2,0,0,0,0,0,0,0.5517241,0.03448276,0,0.1724138,0.2413793,0,0,210.8745,7.221656
"3550","FALSE",2013,178,5.833333,10,0,1,0,0,0,0,0,0,0,0.2,0,0.03333333,0.7666667,0,0,265.2916,5.71135
"3551","FALSE",2013,176,13.9,3,3.219,3,0,0,0,0,0,0,0,0,0,1,0,0,0,273.5597,5.795038
"3552","FALSE",2013,178,6.666667,10,0,1,0,0,0,0,0,0,0,0.1666667,0,0.06666667,0.7666667,0,0,261.8651,4.650838
"3553","FALSE",2013,179,6.766667,5,0,1,0,0,0,0,0,0.09375,0.59375,0,0,0,0.3125,0,0,261.0037,3.424484
"3554","FALSE",2013,179,7.1,10,0,1,0,0,0,0,0,0.03333333,0.2,0,0,0,0.7666667,0,0,208.1056,3.519622
"3555","FALSE",2013,176,14.1,20,3.219,1,0,0,0,0.09677419,0,0.03225806,0,0.09677419,0,0.7419355,0,0.03225806,0,221.4557,10.41798
"3556","FALSE",2013,178,16.25,30,0.483,3,0,0,0,0.1935484,0,0.03225806,0,0,0,0.7741935,0,0,0,232.8912,8.199995
"3557","FALSE",2013,178,9.966667,45,0.241,3,0,0,0,0,0,0,0,0,0,1,0,0,0,279.0631,1.318942
"3558","FALSE",2013,181,12.5,15,0.805,1,0,0,0,0.1935484,0,0.03225806,0.4193548,0.03225806,0,0,0.3225806,0,0,208.8482,4.201008
"3559","FALSE",2013,180,9,60,0,2,0.2333333,0,0,0,0,0,0,0,0.1,0,0.6666667,0,0,199.4981,17.09651
"3560","FALSE",2013,177,21.63333,3,0,1,0,0,0,0,0,0,0,0,0,0.2333333,0.7666667,0,0,222.0059,11.23863
"3561","FALSE",2013,180,6.883333,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,288.0449,7.526431
"3562","FALSE",2013,180,7.7,5,0,2,0,0,0,0,0,0,0.1,0,0,0.4333333,0.1333333,0.3333333,0,272.2583,9.478977
"3563","FALSE",2013,179,7.166667,5,0,1,0,0,0,0.1333333,0,0,0.3666667,0.03333333,0,0,0.4666667,0,0,242.7492,12.03412
"3564","FALSE",2013,179,7.916667,10,0,1,0,0,0,0,0,0,0.09677419,0,0,0,0.9032258,0,0,204.1819,3.617131
"3565","FALSE",2013,180,6.716667,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,287.1484,7.207421
"3567","FALSE",2013,181,6.116667,5,0,1,0,0,0,0.1935484,0,0.03225806,0.483871,0,0,0,0.2903226,0,0,206.4055,5.131221
"3568","FALSE",2013,178,19.43333,25,0.805,2,0.3548387,0,0,0,0,0,0,0.03225806,0.1290323,0,0.483871,0,0,193.3039,15.51155
"3572","FALSE",2013,181,7.75,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,199.1292,4.963268
"3573","FALSE",2013,180,6.116667,5,0,1,0,0,0,0,0,0,0,0.7666667,0,0.03333333,0.2,0,0,236.3012,5.089554
"3575","FALSE",2013,179,7.216667,5,0,1,0,0,0,0,0,0.03125,0.53125,0.09375,0,0.03125,0.3125,0,0,229.0982,8.631589
"3577","FALSE",2013,180,8.166667,5,0,2,0,0,0,0,0,0,0.03125,0,0,0,0.96875,0,0,196.2365,2.908844
"3578","FALSE",2013,180,6.3,7,0,1,0,0,0,0,0,0,0.25,0.0625,0,0,0.6875,0,0,215.7421,3.501778
"3579","FALSE",2013,179,7.166667,5,0,1,0,0,0,0,0,0,0.1333333,0.2333333,0,0,0.6333333,0,0,233.6404,4.262834
"3580","FALSE",2013,181,6.333333,5,0,1,0,0,0,0,0,0,0.03333333,0,0,0,0.9666667,0,0,226.6738,1.948884
"3581","FALSE",2013,181,11.76667,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,192.1063,1.402338
"3582","FALSE",2013,181,17.5,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,185.6775,2.765584
"3583","FALSE",2013,178,8.566667,5,0,1,0,0,0,0,0,0,0,0.4666667,0,0.5333333,0,0,0,226.8922,4.059735
"3584","FALSE",2013,180,9,10,0,1,0,0,0,0,0,0,0.15625,0.03125,0,0,0.8125,0,0,214.4093,2.574348
"3585","FALSE",2013,176,13.48333,145,3.219,1,0,0,0,0,0,0,0.1875,0,0,0,0.8125,0,0,196.7033,1.070409
"3587","FALSE",2013,178,6.883333,5,0,1,0,0,0,0,0,0.03333333,0,0,0,0.7333333,0.03333333,0.2,0,215.226,3.617043
"3588","FALSE",2013,178,6.833333,5,0,1,0,0,0,0,0,0,0.06666667,0.03333333,0,0.3,0.6,0,0,219.2043,5.826693
"3589","FALSE",2013,178,5.416667,5,0,1,0,0,0,0,0,0,0.25,0.25,0,0.15625,0.34375,0,0,221.2661,2.620363
"3591","FALSE",2013,180,5.75,5,0,2,0,0,0,0,0,0,0,0,0,0.7333333,0.1,0.1666667,0,209.1208,2.78383
"3592","FALSE",2013,180,13.5,10,0,1,0,0,0,0,0,0,0,0,0,0.4193548,0.5483871,0.03225806,0,210.0735,2.528731
"3593","FALSE",2013,178,7.983333,5,0,1,0,0,0,0,0,0,0,0.6,0,0.3333333,0.06666667,0,0,224.7522,2.480615
"3595","FALSE",2013,181,6.366667,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,194.5004,1.489104
"3596","FALSE",2013,178,8.833333,5,0,1,0,0,0,0,0,0,0.5,0.2,0,0.2333333,0.06666667,0,0,231.4904,4.311512
"3597","FALSE",2013,180,8.25,60,3.219,1,0,0,0,0.03448276,0,0,0.1724138,0.06896552,0,0,0.7241379,0,0,224.6088,8.067982
"3598","FALSE",2013,181,16.75,60,0.579,2,0,0,0,0,0,0,0.03125,0.0625,0,0,0.90625,0,0,206.0333,6.391201
"3599","FALSE",2013,176,6.933333,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,219.3967,2.168061
"3600","FALSE",2013,178,7.55,5,0,1,0,0,0,0,0,0,0.06451613,0.03225806,0,0,0.9032258,0,0,208.4776,5.467386
"3602","FALSE",2013,181,5.5,5,0,1,0,0,0,0,0,0,0,0.516129,0,0,0.483871,0,0,212.5993,3.02001
"3603","FALSE",2013,181,18.51667,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,202.5388,9.188337
"3604","FALSE",2013,179,6.5,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,182.4598,0.5005624
"3608","FALSE",2013,180,7.616667,5,0,2,0,0,0,0,0,0,0,0,0,0.9310345,0,0.06896552,0,211.8557,9.729353
"3609","FALSE",2013,178,7.566667,8,1.609,1,0,0,0,0,0,0,0.03333333,0.2666667,0,0.6333333,0.06666667,0,0,192.8625,5.51476
"3612","FALSE",2013,176,7.4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,183.0414,1.773492
"3613","FALSE",2013,176,10.25,15,3.219,2,0,0,0,0,0,0,0,0.2,0,0.3,0.5,0,0,195.3445,5.097791
"3614","FALSE",2013,178,8.166667,5,0,1,0,0,0,0,0,0,0.09677419,0.1290323,0,0,0.7741935,0,0,204.93,17.71492
"3616","FALSE",2013,176,7.716667,8,0.644,1,0,0,0,0,0,0,0,0.2903226,0,0.1290323,0.5806452,0,0,196.9098,4.24056
"3617","FALSE",2013,181,8.2,5,0,1,0,0,0,0.1612903,0,0.09677419,0.4193548,0.2258065,0,0.09677419,0,0,0,225.4883,5.704049
"3618","FALSE",2013,181,14.63333,20,0.402,1,0,0,0,0,0,0,0,0,0.06666667,0,0.9333333,0,0,179.6248,3.342263
"3619","FALSE",2013,178,6.383333,5,0,1,0,0,0,0,0,0,0,0.4333333,0,0.5666667,0,0,0,204.0163,3.890459
"3620","FALSE",2013,179,5.833333,5,0,1,0,0,0,0,0,0,0,0.5666667,0,0.06666667,0.3666667,0,0,218.4131,5.403165
"3621","FALSE",2013,178,6.083333,70,3.219,1,0,0,0,0,0,0,0.03225806,0,0.1612903,0,0.6451613,0,0.1612903,177.129,2.315196
"3623","FALSE",2013,181,13.75,25,1.609,1,0,0,0,0,0,0,0,0,0,0,1,0,0,180.5805,2.897636
"3624","FALSE",2013,181,15,75,1.609,2,0,0,0,0,0,0.06451613,0,0.09677419,0.4516129,0.3548387,0,0.03225806,0,153.1365,20.49663
"3625","FALSE",2013,181,7.816667,5,0,1,0,0,0,0,0,0,0.09375,0.6875,0,0,0.21875,0,0,213.1332,1.064311
"3627","FALSE",2013,181,19.33333,20,1.609,1,0,0,0,0,0,0,0,0.5172414,0,0.2758621,0.2068966,0,0,399.7247,5.494712
"3629","FALSE",2013,179,7.75,20,1.609,1,0,0,0,0,0,0,0,0.1612903,0,0,0.8387097,0,0,185.7701,2.084798
"3630","FALSE",2013,181,7.416667,40,0.966,1,0,0,0,0,0,0,0.1290323,0.03225806,0,0.3870968,0.4193548,0.03225806,0,255.0183,1.886407
"3632","FALSE",2013,178,6.7,22,0.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,418.7876,10.93808
"3633","FALSE",2013,178,7.416667,14,0.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,425.2927,9.677068
"3635","FALSE",2013,181,13.75,120,3.219,2,0,0,0,0.7333333,0,0,0.03333333,0,0,0.1333333,0,0.1,0,191.9106,8.387007
"3636","FALSE",2013,180,17.75,30,0,1,0,0,0,0,0,0,0,0.3333333,0,0.6666667,0,0,0,308.2589,15.87666
"3638","FALSE",2013,180,9.166667,5,0,1,0.1,0,0,0,0,0,0.06666667,0.2666667,0.3333333,0.06666667,0.1666667,0,0,173.7955,2.390153
"3640","FALSE",2013,177,12,30,3.219,1,0,0,0,0,0,0,0.3548387,0.1290323,0.483871,0.03225806,0,0,0,275.2153,12.07384
"3641","FALSE",2013,178,3.5,5,0,1,0,0,0,0,0,0,0,0.06451613,0,0.4193548,0.516129,0,0,193.2775,4.374592
"3642","FALSE",2013,176,13,30,0,1,0,0,0,0,0,0,0.1,0.7666667,0,0.1333333,0,0,0,333.3276,8.3883
"3643","FALSE",2013,181,14.76667,2,1.931,2,0.0625,0,0,0,0,0,0,0.03125,0.15625,0,0.75,0,0,150.0701,15.17577
"3644","FALSE",2013,180,17,60,3.219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,218.982,1.65167
"3645","FALSE",2013,180,4.316667,3,1.609,1,0,0,0,0,0,0,0,0,0,1,0,0,0,204.7015,3.299761
"3647","FALSE",2013,181,11.5,75,3.219,1,0,0,0,0,0,0,0.03225806,0.1612903,0,0.8064516,0,0,0,205.431,1.704373
"3648","FALSE",2013,179,9.75,105,3.219,1,0.1333333,0,0,0,0,0,0,0.03333333,0.4666667,0.2666667,0,0.1,0,139.8795,16.32025
"3649","FALSE",2013,181,6.166667,10,0,2,0,0,0,0.1,0,0.2,0.1,0,0,0.6,0,0,0,205.7883,1.803353
"3651","FALSE",2013,180,9.183333,180,0,1,0,0,0,0.2258065,0,0.03225806,0.09677419,0.1612903,0,0.4193548,0.03225806,0.03225806,0,199.4198,3.82113
"3654","FALSE",2013,181,8,10,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,198.3421,0.9309759
"3656","FALSE",2013,178,11.96667,35,4.828,1,0,0,0,0,0,0,0,0,0,0,1,0,0,322.0737,3.788023
"3657","FALSE",2013,177,15.91667,20,0,1,0,0,0,0,0,0,0,0.03225806,0,0.9677419,0,0,0,237.4294,5.070658
"3658","FALSE",2013,176,14,45,1.609,2,0,0,0,0,0,0,0,0,0,0.6666667,0.2666667,0.06666667,0,276.3873,12.44748
"3659","FALSE",2013,179,13.16667,20,0.483,2,0,0,0,0,0,0.03225806,0,0,0,0.8709677,0,0.09677419,0,237.1649,7.405635
"3662","FALSE",2013,181,8.233333,5,0,1,0,0,0,0,0,0,0,0,0,0.1290323,0.8709677,0,0,222.3597,2.114519
"3665","FALSE",2013,179,7.333333,20,0,1,0,0,0,0,0,0,0,0.09677419,0.1935484,0.1612903,0.5483871,0,0,200.7322,7.615716
"3671","FALSE",2013,179,7.833333,15,3.219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,264.7759,3.365029
"3672","FALSE",2013,178,16.4,100,3.943,1,0,0,0,0.06666667,0,0,0,0.03333333,0.1333333,0.7666667,0,0,0,277.6211,1.454396
"3673","FALSE",2013,180,13.5,45,1.609,2,0,0,0,0,0,0,0,0,0,0.5,0.46875,0.03125,0,263.3322,6.043987
"3674","FALSE",2013,179,18.95,61,1.609,1,0,0,0,0.3125,0.03125,0.0625,0.28125,0.21875,0.09375,0,0,0,0,258.4777,10.28124
"3675","FALSE",2013,181,14.93333,49,0.402,1,0,0,0,0,0,0,0,0.8666667,0,0.1333333,0,0,0,277.6946,3.479644
"3676","FALSE",2013,179,10,15,0,1,0.03225806,0,0,0,0,0,0.03225806,0.09677419,0.5483871,0.1290323,0.06451613,0,0.09677419,124.5761,0.5534691
"3677","FALSE",2013,179,15.5,30,0,1,0,0,0,0.1034483,0,0.06896552,0.6551724,0.137931,0,0,0.03448276,0,0,189.9598,4.80024
"3678","FALSE",2013,180,9.5,30,0,1,0,0,0,0,0,0,0,0.06666667,0,0,0.9333333,0,0,170.5497,7.116019
"3680","FALSE",2013,181,15.83333,5,0.483,2,0,0,0,0,0,0.03333333,0.3333333,0.1666667,0,0.2,0.2666667,0,0,160.2045,3.927286
"3681","FALSE",2013,178,10,120,3.219,3,0,0,0,0.4,0,0,0.1333333,0.3,0.03333333,0.1333333,0,0,0,153.8729,14.97318
"3684","FALSE",2013,176,7,22,1.609,1,0,0,0,0,0,0,0,0,0,0.34375,0.625,0.03125,0,274.308,4.685612
"3685","FALSE",2013,179,11.16667,50,1.207,1,0,0,0,0,0,0,0.46875,0.03125,0,0,0.5,0,0,167.6922,12.89492
"3686","FALSE",2013,181,7.666667,60,0.805,1,0,0,0,0,0,0,0,0,0,1,0,0,0,302.1765,1.349415
"3687","FALSE",2013,179,13,60,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,154.836,6.162978
"3688","FALSE",2013,177,10.03333,134,2.092,1,0,0,0,0,0,0,0.03333333,0.1333333,0,0.6666667,0,0.1666667,0,298.7042,4.655924
"3690","FALSE",2013,179,8.833333,30,0.805,1,0.0625,0,0,0,0,0.0625,0.40625,0.0625,0.375,0,0,0.03125,0,281.9868,10.23434
"3691","FALSE",2013,179,17,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,230.5297,3.028576
"3692","FALSE",2013,178,10.75,30,0.402,2,0,0,0,0,0,0,0.03333333,0.3,0,0.3666667,0.3,0,0,222.6186,2.369569
"3693","FALSE",2013,179,8.416667,45,0.805,1,0.1333333,0,0,0,0,0,0,0.2666667,0.1666667,0.4333333,0,0,0,313.4112,7.53093
"3694","FALSE",2013,178,18.08333,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,263.4867,9.632984
"3695","FALSE",2013,179,11.45,10,0.966,1,0,0,0,0,0,0,0.1,0.2,0,0.6666667,0,0.03333333,0,278.2317,4.375062
"3696","FALSE",2013,180,9,60,0.805,2,0,0,0,0,0,0,0,0,0,1,0,0,0,168.3437,3.032773
"3697","FALSE",2013,177,12.33333,80,3.219,1,0,0,0,0,0,0,0.03225806,0.3548387,0,0.6129032,0,0,0,277.9017,2.390007
"3698","FALSE",2013,176,10.06667,8,1.851,1,0,0,0,0,0,0,0.28125,0.03125,0,0.03125,0.65625,0,0,256.3841,5.835449
"3699","FALSE",2013,177,18.5,60,1.609,1,0,0,0,0,0,0,0,0.40625,0,0.59375,0,0,0,239.3156,4.033676
"3700","FALSE",2013,179,21.58333,10,0,2,0,0,0,0.1333333,0,0,0.1,0.06666667,0,0.6,0,0.1,0,129.5966,21.92899
"3702","FALSE",2013,180,7.733333,120,4.828,1,0,0,0,0,0,0.03333333,0.2,0.2,0,0.4,0.1,0.06666667,0,181.3376,9.29236
"3703","FALSE",2013,179,18,60,0,1,0,0,0,0,0,0.03125,0.59375,0.03125,0,0.125,0.03125,0.1875,0,212.5037,10.48103
"3705","FALSE",2013,177,22.5,5,0,1,0,0,0,0,0,0.03333333,0,0,0,0,0.9666667,0,0,208.1853,28.50515
"3706","FALSE",2013,180,11.88333,10,1.802,1,0,0,0,0,0,0,0,0,0,1,0,0,0,305.9363,2.050371
"3707","FALSE",2013,181,6.333333,5,0,1,0,0,0,0,0,0,0,0,0,0.96875,0,0.03125,0,280.217,1.364878
"3708","FALSE",2013,178,6,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,225.695,8.025693
"3709","FALSE",2013,178,15.41667,3,0,2,0,0,0,0,0,0,0,0,0,0.90625,0,0.09375,0,310.8634,5.218427
"3711","FALSE",2014,154,19,80,0,2,0,0,0,0,0,0,0,0,0,0.9666667,0,0.03333333,0,258.0367,8.184148
"3714","FALSE",2014,154,11.5,45,1.609,1,0,0,0,0.03225806,0,0.06451613,0.2903226,0,0,0.3870968,0,0.2258065,0,267.7258,18.14099
"3716","FALSE",2014,154,10.58333,80,1.609,2,0,0,0,0,0,0,0,0,0,0.9,0,0.1,0,306.7616,10.59243
"3717","FALSE",2014,154,12.91667,23,0.805,2,0,0,0,0,0,0,0,0,0,0.6,0,0.4,0,361.1678,8.086352
"3718","FALSE",2014,152,10.41667,30,0.805,1,0,0,0,0,0,0,0,0,0,1,0,0,0,337.2107,13.35474
"3719","FALSE",2014,152,10,30,0.998,1,0,0,0,0.2333333,0,0,0.1,0.1,0,0.5666667,0,0,0,369.6981,31.69122
"3720","FALSE",2014,152,11,60,3.219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,408.6711,4.850906
"3721","FALSE",2014,152,8.5,30,0.998,1,0,0,0,0,0,0,0,0,0,0.8333333,0.1666667,0,0,362.411,24.12442
"3722","FALSE",2014,153,13,60,0.402,1,0,0,0,0,0,0,0,0.09375,0,0.90625,0,0,0,324.0697,1.141262
"3723","FALSE",2014,154,14.91667,75,0.483,1,0,0,0,0,0,0,0,0,0,1,0,0,0,293.2689,2.455132
"3724","FALSE",2014,152,6,60,3.219,1,0,0,0,0,0,0,0,0.2333333,0,0.1666667,0.6,0,0,328.7357,9.303463
"3726","FALSE",2014,154,12.33333,20,1.207,1,0,0,0,0,0,0,0.06451613,0.03225806,0,0.09677419,0.8064516,0,0,256.4647,14.87351
"3727","FALSE",2014,152,10.51667,38,1.77,1,0,0,0,0,0,0,0,0,0,1,0,0,0,243.3486,6.504519
"3728","FALSE",2014,152,12.4,60,0,1,0,0,0,0,0,0.03225806,0,0,0,0.9677419,0,0,0,244.5542,6.940049
"3729","FALSE",2014,154,10.51667,19,1.609,1,0,0,0,0,0,0,0,0.03333333,0,0.9666667,0,0,0,281.1192,17.08154
"3730","FALSE",2014,154,11.3,10,0,1,0,0,0,0,0,0,0,0,0,0.9333333,0,0.06666667,0,236.6787,14.95469
"3731","FALSE",2014,153,9,45,2.414,1,0,0,0,0,0,0,0,0,0,0.3,0.7,0,0,216.9266,8.566177
"3732","FALSE",2014,152,3.983333,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,241.4469,9.627519
"3733","FALSE",2014,154,6,90,0,1,0,0,0,0,0,0,0,0,0,0.7666667,0,0.2333333,0,261.5484,2.976073
"3734","FALSE",2014,152,2.5,20,3.219,2,0.15625,0,0,0,0,0,0.40625,0.03125,0.15625,0,0.21875,0.03125,0,184.2826,9.388885
"3735","FALSE",2014,152,7.35,5,0,5,0,0,0,0,0,0,0.3225806,0,0,0.2903226,0,0.3870968,0,268.9175,7.838965
"3736","FALSE",2014,154,15.58333,60,0.161,2,0,0,0,0,0,0,0.09375,0.03125,0,0.8125,0.0625,0,0,239.4764,7.897524
"3739","FALSE",2014,152,8.966667,19,0.966,1,0.1333333,0,0,0,0,0,0,0.1333333,0.3,0.4333333,0,0,0,179.308,2.70517
"3740","FALSE",2014,153,13,60,1.609,1,0,0,0,0,0,0,0,0,0,0.59375,0,0.40625,0,265.7274,6.622573
"3742","FALSE",2014,154,15.25,30,1.609,2,0,0,0,0,0,0,0.4827586,0.1034483,0,0.1724138,0.2413793,0,0,210.8745,7.221656
"3746","FALSE",2014,154,6,10,0,1,0,0,0,0,0,0,0,0.28125,0,0.0625,0.65625,0,0,261.8264,4.372598
"3747","FALSE",2014,153,7.4,5,0,1,0,0,0,0,0,0,0.5714286,0,0,0,0.4285714,0,0,211.1965,4.810706
"3748","FALSE",2014,154,17,1,0,1,0,0,0,0,0,0.125,0.71875,0.03125,0,0,0.125,0,0,245.911,9.061855
"3749","FALSE",2014,154,9.716667,70,2.414,3,0,0,0,0,0,0,0,0,0,0.9354839,0.06451613,0,0,225.1326,1.908516
"3750","FALSE",2014,154,13,30,0.402,3,0,0,0,0.1666667,0,0.03333333,0,0,0,0.7666667,0,0.03333333,0,225.6769,7.671173
"3751","FALSE",2014,152,6.516667,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,280.4039,2.527613
"3752","FALSE",2014,152,6.533333,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,288.2352,7.893118
"3753","FALSE",2014,152,11,60,1.609,1,0,0,0,0,0,0,0.3870968,0.03225806,0.03225806,0,0.5483871,0,0,265.4067,3.516792
"3755","FALSE",2014,152,6.016667,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,286.6546,6.479495
"3756","FALSE",2014,152,9,180,0,2,0,0,0,0,0,0,0.6451613,0.1935484,0,0,0.1612903,0,0,264.8041,3.356934
"3758","FALSE",2014,152,15,60,0.805,2,0.03448276,0,0,0,0,0,0.03448276,0,0.03448276,0,0.8965517,0,0,200.2741,6.314386
"3759","FALSE",2014,154,10.43333,30,0.998,1,0,0,0,0,0,0,0,0.06666667,0,0.03333333,0.8,0,0.1,186.2475,15.14296
"3760","FALSE",2014,153,9.333333,131,1.609,1,0,0,0,0.1290323,0,0,0.1612903,0.1290323,0,0.03225806,0.5483871,0,0,221.3856,5.287925
"3761","FALSE",2014,153,10,30,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,193.5646,2.879847
"3762","FALSE",2014,153,6.85,5,0,1,0,0,0,0,0,0.03333333,0.5666667,0.1666667,0,0.03333333,0.2,0,0,233.1223,8.561545
"3763","FALSE",2014,153,13.65,63,0.805,1,0,0,0,0,0,0,0.03225806,0.03225806,0,0.4516129,0.2903226,0.1935484,0,239.5199,8.875922
"3764","FALSE",2014,152,7,75,1.609,1,0,0,0,0,0,0,0.2580645,0.03225806,0,0,0.7096774,0,0,216.0753,3.7184
"3765","FALSE",2014,152,17.96667,45,1.609,1,0,0,0,0,0,0,0.09375,0.125,0,0,0.78125,0,0,224.6085,5.107745
"3766","FALSE",2014,152,10.4,3,0.805,1,0,0,0,0,0,0,0,0,0,1,0,0,0,189.3767,1.12476
"3767","FALSE",2014,154,11.58333,5,1.609,2,0,0,0,0,0,0,0,0.1333333,0,0.3333333,0.5333333,0,0,229.7725,4.220923
"3768","FALSE",2014,154,7.65,40,2.816,1,0,0,0,0,0,0,0,0,0,0,1,0,0,182.8553,2.0746
"3770","FALSE",2014,154,8.116667,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,221.8479,5.913352
"3771","FALSE",2014,154,19.08333,207,0,2,0,0,0,0,0,0,0,0,0.06896552,0,0.9310345,0,0,183.2147,3.293366
"3772","FALSE",2014,152,10.53333,36,3.541,1,0,0,0,0,0,0,0,0,0,1,0,0,0,189.7204,2.235824
"3773","FALSE",2014,152,6.166667,5,0,1,0,0,0,0,0,0,0,0,0,0.7419355,0.09677419,0.1612903,0,209.4827,2.678249
"3775","FALSE",2014,154,11.66667,30,4.828,2,0,0,0,0,0,0,0,0.4666667,0,0.2333333,0.3,0,0,223.0505,2.945992
"3776","FALSE",2014,154,19.66667,20,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,195.2587,1.272713
"3778","FALSE",2014,154,8,2,0,1,0,0,0,0,0,0,0.1,0.03333333,0,0,0.8666667,0,0,227.7954,4.519599
"3780","FALSE",2014,153,18,30,0.322,2,0,0,0,0,0,0,0,0,0,0,1,0,0,189.8238,2.827059
"3781","FALSE",2014,152,7.5,30,1.609,1,0.3125,0,0,0,0,0,0,0,0.03125,0,0.65625,0,0,180.1541,4.407304
"3782","FALSE",2014,153,6,150,0,1,0,0,0,0,0,0,0,0.2333333,0,0.7666667,0,0,0,170.7748,3.36886
"3783","FALSE",2014,152,6,10,0,1,0,0,0,0,0,0,0,0.5625,0,0.03125,0.40625,0,0,213.224,2.783871
"3785","FALSE",2014,154,12,120,0,1,0,0,0,0,0,0,0,0,0,0.625,0.375,0,0,196.9587,3.632299
"3786","FALSE",2014,154,16.75,3,0,1,0,0,0,0,0,0,0.03333333,0.1,0,0,0.8666667,0,0,210.0401,3.238153
"3788","FALSE",2014,153,14.2,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,199.339,2.790315
"3789","FALSE",2014,152,7.316667,5,0,1,0,0,0,0.4193548,0,0,0.1935484,0.06451613,0.3225806,0,0,0,0,195.6578,11.78358
"3790","FALSE",2014,153,6.883333,5,0,1,0,0,0,0.2,0,0,0.4666667,0.1,0,0,0.2333333,0,0,195.9071,9.565035
"3791","FALSE",2014,153,8.5,65,1.609,2,0.1612903,0,0,0,0,0,0,0,0,0,0.8064516,0,0.03225806,178.9584,2.979735
"3792","FALSE",2014,153,14.56667,10,0,1,0,0,0,0.06451613,0,0,0,0.06451613,0.03225806,0,0.8387097,0,0,214.603,2.169796
"3793","FALSE",2014,152,7.433333,19,0,2,0,0,0,0.21875,0,0,0.21875,0,0,0,0.5625,0,0,214.6072,4.670308
"3794","FALSE",2014,153,10.7,5,1.287,1,0,0,0,0,0,0,0,0,0.09677419,0,0.8387097,0,0.06451613,178.601,3.651927
"3795","FALSE",2014,153,12.48333,23,0,1,0,0,0,0,0,0,0,0,0,0.9677419,0,0.03225806,0,170.182,2.295304
"3796","FALSE",2014,153,11.33333,60,0.805,1,0,0,0,0,0,0,0,0.03225806,0,0.9032258,0.06451613,0,0,235.2629,3.180845
"3797","FALSE",2014,152,12.31667,46,1.127,1,0,0,0,0,0,0.06451613,0,0.09677419,0.4516129,0.3548387,0,0.03225806,0,153.1365,20.49663
"3798","FALSE",2014,152,6,74,3.219,2,0,0,0,0,0,0,0.1,0.7333333,0,0,0.1666667,0,0,213.5731,1.185844
"3800","FALSE",2014,152,15,5,0,1,0,0,0,0,0,0,0,0,0,0.9666667,0,0.03333333,0,248.2535,5.227816
"3801","FALSE",2014,152,15.5,5,0,2,0,0,0,0,0,0,0,0.2333333,0,0.7666667,0,0,0,320.8667,3.861864
"3802","FALSE",2014,152,8.833333,15,2.414,1,0,0,0,0,0,0,0,0.483871,0,0.1290323,0.3870968,0,0,193.5834,1.096223
"3803","FALSE",2014,153,16.25,45,0,2,0,0,0,0,0,0,0.1,0.06666667,0,0.2,0.6,0.03333333,0,198.6372,1.770466
"3804","FALSE",2014,152,12.33333,25,3.219,1,0,0,0,0,0,0,0.03333333,0.2333333,0,0.6666667,0.06666667,0,0,176.2564,8.225264
"3805","FALSE",2014,153,11.75,10,0,1,0,0,0,0,0,0,0,0,0,0.4482759,0.5517241,0,0,240.4016,4.388105
